全表适应度排名,来源文件,文件修改时间,文件内序号,实例,算法,运行类别,运行条件备注,原始备注,预算G,预算T_MAX,预算说明,run_seed,迭代次数,适应度值,运行时间_秒,运行时间_分钟,最快最佳结果时间_秒,最快最佳结果时间_分钟,宽高比是否满足,gbest更新次数,开始时间,最快时间,结束时间,读取编码
218,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,1,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7412788.654,22926.09318,382.101553,20568.70836,342.811806,TRUE,366,45:56.2,28:44.9,08:02.3,utf-8-sig
264,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,2,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7442873.382,24420.39605,407.0066008333333,20424.07339,340.4012231666667,TRUE,372,08:02.4,48:26.5,55:02.8,utf-8-sig
268,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,3,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7447395.389,22514.58896,375.24314933333335,12896.89107,214.9481845,TRUE,406,55:02.8,29:59.7,10:17.4,utf-8-sig
282,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,4,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7460806.862,27990.53697,466.5089495,15347.31077,255.78851283333333,TRUE,397,10:17.5,26:04.8,56:48.1,utf-8-sig
312,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,5,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7515921.271,22429.27671,373.82127849999995,19409.54745,323.49245749999994,TRUE,253,30:13.4,53:42.9,44:02.7,utf-8-sig
192,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,6,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7400221.882,26617.25129,443.62085483333334,25073.46405,417.89106749999996,TRUE,363,30:06.6,28:00.1,53:43.9,utf-8-sig
158,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,7,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7380398.108,24384.51077,406.40851283333336,23520.80799,392.0134665,TRUE,357,56:48.1,28:48.9,43:12.6,utf-8-sig
291,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,8,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7469229.672,23167.11569,386.1185948333333,20868.89763,347.8149605,TRUE,282,53:43.9,41:32.8,19:51.0,utf-8-sig
105,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,9,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7286877.487,25008.48169,416.8080281666667,24272.35916,404.5393193333333,TRUE,424,43:12.7,27:45.1,40:01.2,utf-8-sig
322,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,10,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7622392.356,39949.57556,665.8262593333333,38956.58204,649.2763673333334,TRUE,243,44:02.8,33:19.4,49:52.4,utf-8-sig
261,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,11,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7440183.173,14776.32895,246.27214916666665,14595.79223,243.2632038333333,TRUE,342,02:22.3,05:38.1,08:38.6,utf-8-sig
138,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,12,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7368613.419,28334.62755,472.24379250000004,11590.16127,193.1693545,TRUE,433,40:01.3,53:11.5,32:15.9,utf-8-sig
301,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,13,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7491479.214,29988.34433,499.80573883333335,29820.69524,497.01158733333335,TRUE,316,53:50.4,10:51.1,13:38.8,utf-8-sig
163,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,14,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7385712.721,15979.59407,266.32656783333334,15335.74619,255.59576983333332,TRUE,389,08:38.7,24:14.5,34:58.3,utf-8-sig
134,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,15,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7366995.209,24680.44484,411.34074733333335,23011.63549,383.5272581666667,TRUE,405,32:16.0,55:47.7,23:36.5,utf-8-sig
227,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,16,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7419982.252,18326.19171,305.4365285,17378.01181,289.6335301666667,TRUE,308,34:58.4,24:36.4,40:24.6,utf-8-sig
267,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,17,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7447368.462,30501.88732,508.3647886666667,26628.35562,443.805927,TRUE,319,13:38.9,37:27.3,42:00.8,utf-8-sig
145,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,18,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7372966.281,23833.20139,397.22002316666664,23781.5718,396.35953,TRUE,349,23:36.6,59:58.1,00:49.8,utf-8-sig
262,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,19,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7442285.479,16721.35308,278.68921800000004,16016.8167,266.94694499999997,TRUE,363,40:24.7,07:21.5,19:06.0,utf-8-sig
283,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,20,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7461617.93,32328.59582,538.8099303333333,32279.72307,537.9953845,TRUE,313,42:00.9,40:00.6,40:49.5,utf-8-sig
211,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,21,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7409442.091,26715.51962,445.2586603333333,21965.84786,366.09746433333333,TRUE,323,00:49.8,06:55.7,26:05.3,utf-8-sig
265,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,22,Du62,ELP_RL_Standard,历史基线,"两阶段仅全局最优时触发+ELP+full-Q-learning,移除了 bay_flip、facility_insert (5) 和 facility_shuffle (7)+先验质量设初始值,改 archive 更新时机 + 换 Double Q / softmax”","两阶段仅全局最优时触发+ELP+full-Q-learning,移除了 bay_flip、facility_insert (5) 和 facility_shuffle (7)+先验质量设初始值,改 archive 更新时机 + 换 Double Q / softmax”",,,总迭代=300000，G/T未显式记录,,300000,7444537.539,15250.35534,254.172589,11739.67299,195.6612165,TRUE,302,28:43.3,44:23.0,42:53.7,utf-8-sig
190,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,23,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7399425.056,26063.49075,434.39151250000003,18146.96521,302.44942016666664,TRUE,381,26:05.4,28:32.4,40:28.9,utf-8-sig
243,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,24,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7427850.409,34811.89634,580.1982723333333,31884.68091,531.4113485,TRUE,325,40:49.6,32:14.3,21:01.5,utf-8-sig
275,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,25,Du62,ELP_RL_Standard,历史基线,"两阶段仅全局最优时触发+ELP+full-Q-learning,移除了 bay_flip、facility_insert (5) 和 facility_shuffle (7)+先验质量设初始值,改 archive 更新时机 + 换 Double Q / softmax”","两阶段仅全局最优时触发+ELP+full-Q-learning,移除了 bay_flip、facility_insert (5) 和 facility_shuffle (7)+先验质量设初始值,改 archive 更新时机 + 换 Double Q / softmax”",,,总迭代=300000，G/T未显式记录,,300000,7456273.005,15531.79333,258.8632221666667,12413.25744,206.887624,TRUE,268,42:53.9,09:47.1,01:45.7,utf-8-sig
254,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,26,Du62,ELP_RL_Standard,历史基线,DQN修改版,DQN修改版,,,总迭代=300000，G/T未显式记录,,300000,7435147.572,35277.11719,587.9519531666666,35265.37002,587.756167,TRUE,284,29:57.9,17:43.2,17:55.0,utf-8-sig
318,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,27,Du62,ELP_RL_Standard,历史基线,"两阶段仅全局最优时触发+ELP+full-Q-learning,移除了 bay_flip、facility_insert (5) 和 facility_shuffle (7)+先验质量设初始值,改 archive 更新时机 + 换 Double Q / softmax”","两阶段仅全局最优时触发+ELP+full-Q-learning,移除了 bay_flip、facility_insert (5) 和 facility_shuffle (7)+先验质量设初始值,改 archive 更新时机 + 换 Double Q / softmax”",,,总迭代=300000，G/T未显式记录,,300000,7552721.885,15126.16586,252.1027643333333,11666.93193,194.4488655,TRUE,248,01:45.7,16:12.7,13:51.9,utf-8-sig
111,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,28,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7327936.3,27050.52743,450.8421238333333,12266.94063,204.44901049999999,TRUE,391,40:29.0,04:55.9,11:19.5,utf-8-sig
311,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,29,Du62,ELP_RL_Standard,历史基线,"两阶段仅全局最优时触发+ELP+full-Q-learning,移除了 bay_flip、facility_insert (5) 和 facility_shuffle (7)+先验质量设初始值,改 archive 更新时机 + 换 Double Q / softmax”","两阶段仅全局最优时触发+ELP+full-Q-learning,移除了 bay_flip、facility_insert (5) 和 facility_shuffle (7)+先验质量设初始值,改 archive 更新时机 + 换 Double Q / softmax”",,,总迭代=300000，G/T未显式记录,,300000,7512564.966,11652.38352,194.206392,10236.70074,170.611679,TRUE,225,13:51.9,04:28.6,28:04.3,utf-8-sig
214,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,30,Du62,ELP_RL_Standard,历史基线,DQN修改版,DQN修改版,,,总迭代=300000，G/T未显式记录,,300000,7410071.257,28739.52603,478.9921005,27421.58934,457.02648899999997,TRUE,277,17:55.1,54:56.7,16:54.7,utf-8-sig
313,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,31,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7521338.454,32889.47739,548.1579565,32034.29721,533.9049535,TRUE,245,21:01.6,14:55.9,29:11.0,utf-8-sig
266,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,32,Du62,ELP_RL_Standard,历史基线,"两阶段仅全局最优时触发+ELP+full-Q-learning,移除了 bay_flip、facility_insert (5) 和 facility_shuffle (7)+先验质量设初始值,改 archive 更新时机 + 换 Double Q / softmax”","两阶段仅全局最优时触发+ELP+full-Q-learning,移除了 bay_flip、facility_insert (5) 和 facility_shuffle (7)+先验质量设初始值,改 archive 更新时机 + 换 Double Q / softmax”",,,总迭代=300000，G/T未显式记录,,300000,7446652.766,15746.19829,262.4366381666667,15715.31189,261.92186483333336,TRUE,275,28:04.5,49:59.8,50:30.7,utf-8-sig
142,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,33,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7370752.374,24808.66491,413.4777485,23891.23492,398.1872486666667,TRUE,372,11:19.6,49:30.8,04:48.2,utf-8-sig
287,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,34,Du62,ELP_RL_Standard,历史基线,"两阶段仅全局最优时触发+ELP+full-Q-learning,移除了 bay_flip、facility_insert (5) 和 facility_shuffle (7)+先验质量设初始值,改 archive 更新时机 + 换 Double Q / softmax”","两阶段仅全局最优时触发+ELP+full-Q-learning,移除了 bay_flip、facility_insert (5) 和 facility_shuffle (7)+先验质量设初始值,改 archive 更新时机 + 换 Double Q / softmax”",,,总迭代=300000，G/T未显式记录,,300000,7465177.847,16939.14884,282.3191473333334,11806.9393,196.78232166666666,TRUE,355,50:30.8,07:17.7,32:49.9,utf-8-sig
288,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,35,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7465715.439,13845.58655,230.75977583333332,9953.787204,165.8964534,TRUE,319,28:48.5,14:42.3,19:34.1,utf-8-sig
189,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,36,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7398535.486,27049.11499,450.81858316666666,26607.76332,443.462722,TRUE,377,04:48.3,28:16.1,35:37.5,utf-8-sig
321,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,37,Du62,ELP_RL_Standard,历史基线,"两阶段仅全局最优时触发+ELP+full-Q-learning,移除了 bay_flip、facility_insert (5) 和 facility_shuffle (7)+先验质量设初始值,改 archive 更新时机 + 换 Double Q / softmax”","两阶段仅全局最优时触发+ELP+full-Q-learning,移除了 bay_flip、facility_insert (5) 和 facility_shuffle (7)+先验质量设初始值,改 archive 更新时机 + 换 Double Q / softmax”",,,总迭代=300000，G/T未显式记录,,300000,7618333.364,13120.28304,218.67138400000002,11471.09638,191.18493966666668,TRUE,248,32:50.0,44:01.1,11:30.3,utf-8-sig
199,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,38,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=360000，G/T未显式记录,,360000,7403684.519,40564.08026,676.0680043333334,37389.57443,623.1595738333333,TRUE,296,03:13.2,26:22.7,19:17.2,utf-8-sig
151,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,39,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7377267.749,17019.57976,283.6596626666667,6299.120859,104.98534765,TRUE,402,19:34.2,04:33.4,03:13.8,utf-8-sig
297,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,40,Du62,ELP_RL_Standard,历史基线,"两阶段仅全局最优时触发+ELP+full-Q-learning,移除了 bay_flip、facility_insert (5) 和 facility_shuffle (7)+先验质量设初始值,改 archive 更新时机 + 换 Double Q / softmax”","两阶段仅全局最优时触发+ELP+full-Q-learning,移除了 bay_flip、facility_insert (5) 和 facility_shuffle (7)+先验质量设初始值,改 archive 更新时机 + 换 Double Q / softmax”",,,总迭代=300000，G/T未显式记录,,300000,7481762.027,17215.14672,286.919112,12885.68186,214.76136433333335,TRUE,324,11:30.4,46:16.1,58:25.5,utf-8-sig
274,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,41,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)，6的加速版本","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)，6的加速版本",,,总迭代=360000，G/T未显式记录,,360000,7454786.591,37815.56187,630.2593645,34360.3293,572.672155,TRUE,285,26:43.9,59:24.2,56:59.4,utf-8-sig
144,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,42,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7372678.571,26771.63216,446.19386933333334,26335.77881,438.9296468333333,TRUE,382,35:37.5,54:33.3,01:49.2,utf-8-sig
292,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,43,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7470432.373,13714.26849,228.5711415,7473.029046,124.55048409999999,TRUE,360,03:13.9,07:46.9,51:48.2,utf-8-sig
256,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,44,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=360000，G/T未显式记录,,360000,7435791.038,38552.06212,642.5343686666668,32125.54357,535.4257261666667,TRUE,266,19:17.4,14:42.9,01:49.4,utf-8-sig
112,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,45,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7336173.169,15667.4019,261.12336500000004,15365.25954,256.087659,TRUE,344,12:05.3,28:10.5,33:12.7,utf-8-sig
115,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,46,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7340462.609,26372.47815,439.5413025,25623.83141,427.0638568333333,TRUE,354,01:49.3,08:53.1,21:21.8,utf-8-sig
315,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,47,Du62,ELP_RL_Standard,历史基线,"两阶段仅全局最优时触发+ELP+full-Q-learning,移除了 bay_flip、facility_insert (5) 和 facility_shuffle (7)+先验质量设初始值,改 archive 更新时机 + 换 Double Q / softmax”","两阶段仅全局最优时触发+ELP+full-Q-learning,移除了 bay_flip、facility_insert (5) 和 facility_shuffle (7)+先验质量设初始值,改 archive 更新时机 + 换 Double Q / softmax”",,,总迭代=450000，G/T未显式记录,,450000,7525463.237,26310.10432,438.50173866666665,15554.61974,259.24366233333336,TRUE,293,11:28.8,30:43.4,29:58.9,utf-8-sig
171,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,48,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7392511.804,16197.52525,269.95875416666667,16142.36961,269.0394935,TRUE,342,39:44.6,08:47.0,09:42.1,utf-8-sig
252,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,49,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7433191.407,13636.12047,227.2686745,12308.78926,205.14648766666667,TRUE,301,09:42.2,34:51.0,56:58.4,utf-8-sig
320,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,50,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=360000，G/T未显式记录,,360000,7590072.423,39481.24012,658.0206686666667,33153.04537,552.5507561666667,TRUE,258,39:44.3,52:17.3,37:45.5,utf-8-sig
139,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,51,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7369370.942,12890.59042,214.84317366666667,12756.94527,212.6157545,TRUE,368,56:58.4,29:35.4,31:49.0,utf-8-sig
152,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,52,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7377828.177,14479.67243,241.32787383333334,4652.909535,77.54849225,TRUE,323,31:49.1,49:22.0,33:08.8,utf-8-sig
221,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,53,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7415478.805,15002.61016,250.04350266666668,14108.54113,235.14235216666665,TRUE,359,33:08.8,28:17.4,43:11.4,utf-8-sig
249,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,54,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=360000，G/T未显式记录,,360000,7432152.15,43703.58298,728.3930496666667,43564.53442,726.0755736666667,TRUE,283,37:45.6,43:50.2,46:09.2,utf-8-sig
